report_id,recommendation_id,recommendation,extra_recommendation_context,safety_issue,quality,link
2010_009,037/10,"The Commission recommends that the Director of Civil Aviation as a matter of urgency alerts all pilots and operators using the Fletcher FU24-954 aircraft for parachuting operations that when loaded with 6 or more passengers it is possible for the aircraft CG to be aft of the allowable limit, and that this could result in control difficulties, and that parachutists should be seated in the forward cabin area, preferably restrained to prevent them inadvertently moving rearward.",,"the CAA's oversight of the conversion to parachuting
",exact,None
2010_009,037/10,"The Commission recommends that the Director of Civil Aviation as a matter of urgency alerts all pilots and operators using the Fletcher FU24-954 aircraft for parachuting operations that when loaded with 6 or more passengers it is possible for the aircraft CG to be aft of the allowable limit, and that this could result in control difficulties, and that parachutists should be seated in the forward cabin area, preferably restrained to prevent them inadvertently moving rearward.",,"the CAA's oversight of the parachuting industry
",exact,None
2010_009,037/10,"The Commission recommends that the Director of Civil Aviation as a matter of urgency alerts all pilots and operators using the Fletcher FU24-954 aircraft for parachuting operations that when loaded with 6 or more passengers it is possible for the aircraft CG to be aft of the allowable limit, and that this could result in control difficulties, and that parachutists should be seated in the forward cabin area, preferably restrained to prevent them inadvertently moving rearward.",,"the management of the weight and balance of the aircraft
",exact,Confirmed
2010_009,037/10,"The Commission recommends that the Director of Civil Aviation as a matter of urgency alerts all pilots and operators using the Fletcher FU24-954 aircraft for parachuting operations that when loaded with 6 or more passengers it is possible for the aircraft CG to be aft of the allowable limit, and that this could result in control difficulties, and that parachutists should be seated in the forward cabin area, preferably restrained to prevent them inadvertently moving rearward.",,"the wearing of restraints in parachute-drop aircraft.
",exact,Confirmed
2010_009,038/10,The Commission recommends that the Director of Civil Aviation as a matter of urgency reviews the approvals granted for the FU24-954 aircraft with a view to amending the Flight Manual to allow more accurate determinations of aircraft centre of gravity.  This review should also extend to other conversions of Fletcher and Cresco aircraft.,,"aspects of the way the operator and aeroplane owner operated the aircraft
",exact,None
2010_009,038/10,The Commission recommends that the Director of Civil Aviation as a matter of urgency reviews the approvals granted for the FU24-954 aircraft with a view to amending the Flight Manual to allow more accurate determinations of aircraft centre of gravity.  This review should also extend to other conversions of Fletcher and Cresco aircraft.,,"problems with the process for converting the aircraft for parachuting
",exact,Confirmed
2010_009,038/10,The Commission recommends that the Director of Civil Aviation as a matter of urgency reviews the approvals granted for the FU24-954 aircraft with a view to amending the Flight Manual to allow more accurate determinations of aircraft centre of gravity.  This review should also extend to other conversions of Fletcher and Cresco aircraft.,,"the CAA's oversight of the conversion to parachuting
",exact,None
2010_009,038/10,The Commission recommends that the Director of Civil Aviation as a matter of urgency reviews the approvals granted for the FU24-954 aircraft with a view to amending the Flight Manual to allow more accurate determinations of aircraft centre of gravity.  This review should also extend to other conversions of Fletcher and Cresco aircraft.,,"the CAA's oversight of the parachuting industry
",exact,None
2010_009,038/10,The Commission recommends that the Director of Civil Aviation as a matter of urgency reviews the approvals granted for the FU24-954 aircraft with a view to amending the Flight Manual to allow more accurate determinations of aircraft centre of gravity.  This review should also extend to other conversions of Fletcher and Cresco aircraft.,,"the management of the weight and balance of the aircraft
",exact,Confirmed
2010_009,038/10,The Commission recommends that the Director of Civil Aviation as a matter of urgency reviews the approvals granted for the FU24-954 aircraft with a view to amending the Flight Manual to allow more accurate determinations of aircraft centre of gravity.  This review should also extend to other conversions of Fletcher and Cresco aircraft.,,"the wearing of restraints in parachute-drop aircraft.
",exact,None
