report_id,recommendation_id,recommendation,extra_recommendation_context,safety_issue,quality,link
2011_102,017/13,The Commission recommends that the Chief Executive of the NZ Transport Agency takes all appropriate steps to ensure that KiwiRail addresses the above recommendations.,,"The train controller, who was performing a safety-critical function with a higher-than-usual level of risk, was able to become highly stressed and mentally fatigued during her shift without anyone being aware of, or anticipating, this.
",exact,None
2011_102,017/13,The Commission recommends that the Chief Executive of the NZ Transport Agency takes all appropriate steps to ensure that KiwiRail addresses the above recommendations.,,"Minimal training and education about detecting and managing stress and fatigue was provided to the train controller (and other train controllers) before the incident, even though she was performing a safety-critical function.
",exact,Possible
2011_102,017/13,The Commission recommends that the Chief Executive of the NZ Transport Agency takes all appropriate steps to ensure that KiwiRail addresses the above recommendations.,,"The train controller received insufficient support and supervision during her shift even though she was performing a safety-critical function with a higher-than-usual level of risk.
",exact,Confirmed
2011_102,017/13,The Commission recommends that the Chief Executive of the NZ Transport Agency takes all appropriate steps to ensure that KiwiRail addresses the above recommendations.,,"Train control protocols required train controllers to work their shifts without any certainty of reasonable breaks.
",exact,Possible
2011_102,017/13,The Commission recommends that the Chief Executive of the NZ Transport Agency takes all appropriate steps to ensure that KiwiRail addresses the above recommendations.,,"Poor planning and co-ordination of track infrastructure activities unnecessarily exacerbated the complexity of the train controller's work on the day of the incident. Train controllers are responsible for co-ordinating and managing high volumes of routine and unplanned track infrastructure activities. This increases the complexity of their role. In these situations, mistakes can occur.
",exact,Possible
2011_102,017/13,The Commission recommends that the Chief Executive of the NZ Transport Agency takes all appropriate steps to ensure that KiwiRail addresses the above recommendations.,,"A large number of rail movements and track activities are not electronically visible to train control at any given time.
",exact,Confirmed
2011_102,015/13,"The Commission recommends that the Chief Executive of KiwiRail ensures that appropriate protocols and/or arrangements are in place, and are being applied, to properly manage and coordinate routine and unplanned track infrastructure activity so that train controllers are able to perform their safety critical function without becoming unduly distracted or burdened.",,"A planned change to the train controller's workload was not assessed and managed in a way that recognised its higher-than-usual level of risk.
",exact,Confirmed
2011_102,015/13,"The Commission recommends that the Chief Executive of KiwiRail ensures that appropriate protocols and/or arrangements are in place, and are being applied, to properly manage and coordinate routine and unplanned track infrastructure activity so that train controllers are able to perform their safety critical function without becoming unduly distracted or burdened.",,"Train control's workplace culture at the time of the incident did not encourage train controllers to ask for help.
",exact,Possible
2011_102,015/13,"The Commission recommends that the Chief Executive of KiwiRail ensures that appropriate protocols and/or arrangements are in place, and are being applied, to properly manage and coordinate routine and unplanned track infrastructure activity so that train controllers are able to perform their safety critical function without becoming unduly distracted or burdened.",,"The train controller, who was performing a safety-critical function with a higher-than-usual level of risk, was able to become highly stressed and mentally fatigued during her shift without anyone being aware of, or anticipating, this.
",exact,Possible
2011_102,015/13,"The Commission recommends that the Chief Executive of KiwiRail ensures that appropriate protocols and/or arrangements are in place, and are being applied, to properly manage and coordinate routine and unplanned track infrastructure activity so that train controllers are able to perform their safety critical function without becoming unduly distracted or burdened.",,"Minimal training and education about detecting and managing stress and fatigue was provided to the train controller (and other train controllers) before the incident, even though she was performing a safety-critical function.
",exact,Possible
2011_102,015/13,"The Commission recommends that the Chief Executive of KiwiRail ensures that appropriate protocols and/or arrangements are in place, and are being applied, to properly manage and coordinate routine and unplanned track infrastructure activity so that train controllers are able to perform their safety critical function without becoming unduly distracted or burdened.",,"The train controller received insufficient support and supervision during her shift even though she was performing a safety-critical function with a higher-than-usual level of risk.
",exact,Confirmed
2011_102,015/13,"The Commission recommends that the Chief Executive of KiwiRail ensures that appropriate protocols and/or arrangements are in place, and are being applied, to properly manage and coordinate routine and unplanned track infrastructure activity so that train controllers are able to perform their safety critical function without becoming unduly distracted or burdened.",,"Train control protocols required train controllers to work their shifts without any certainty of reasonable breaks.
",exact,Possible
2011_102,015/13,"The Commission recommends that the Chief Executive of KiwiRail ensures that appropriate protocols and/or arrangements are in place, and are being applied, to properly manage and coordinate routine and unplanned track infrastructure activity so that train controllers are able to perform their safety critical function without becoming unduly distracted or burdened.",,"Poor planning and co-ordination of track infrastructure activities unnecessarily exacerbated the complexity of the train controller's work on the day of the incident. Train controllers are responsible for co-ordinating and managing high volumes of routine and unplanned track infrastructure activities. This increases the complexity of their role. In these situations, mistakes can occur.
",exact,Confirmed
2011_102,015/13,"The Commission recommends that the Chief Executive of KiwiRail ensures that appropriate protocols and/or arrangements are in place, and are being applied, to properly manage and coordinate routine and unplanned track infrastructure activity so that train controllers are able to perform their safety critical function without becoming unduly distracted or burdened.",,"A large number of rail movements and track activities are not electronically visible to train control at any given time.
",exact,Possible
2011_102,013/13,"The Commission recommends that the Chief Executive of KiwiRail ensures that train control management has:
- appropriate risk management protocols in place to assess and manage all risks associated with the train control function (including risks associated with merging train control desks), and that all relevant train control personnel are aware of these protocols and comply with them; and
- appropriate procedures in place to provide him and the Board of KiwiRail with assurance that train control is exercising an appropriate risk management approach to its operations.",,"A planned change to the train controller's workload was not assessed and managed in a way that recognised its higher-than-usual level of risk.
",exact,Confirmed
2011_102,013/13,"The Commission recommends that the Chief Executive of KiwiRail ensures that train control management has:
- appropriate risk management protocols in place to assess and manage all risks associated with the train control function (including risks associated with merging train control desks), and that all relevant train control personnel are aware of these protocols and comply with them; and
- appropriate procedures in place to provide him and the Board of KiwiRail with assurance that train control is exercising an appropriate risk management approach to its operations.",,"Train control's workplace culture at the time of the incident did not encourage train controllers to ask for help.
",exact,Possible
2011_102,013/13,"The Commission recommends that the Chief Executive of KiwiRail ensures that train control management has:
- appropriate risk management protocols in place to assess and manage all risks associated with the train control function (including risks associated with merging train control desks), and that all relevant train control personnel are aware of these protocols and comply with them; and
- appropriate procedures in place to provide him and the Board of KiwiRail with assurance that train control is exercising an appropriate risk management approach to its operations.",,"The train controller, who was performing a safety-critical function with a higher-than-usual level of risk, was able to become highly stressed and mentally fatigued during her shift without anyone being aware of, or anticipating, this.
",exact,Confirmed
2011_102,013/13,"The Commission recommends that the Chief Executive of KiwiRail ensures that train control management has:
- appropriate risk management protocols in place to assess and manage all risks associated with the train control function (including risks associated with merging train control desks), and that all relevant train control personnel are aware of these protocols and comply with them; and
- appropriate procedures in place to provide him and the Board of KiwiRail with assurance that train control is exercising an appropriate risk management approach to its operations.",,"Minimal training and education about detecting and managing stress and fatigue was provided to the train controller (and other train controllers) before the incident, even though she was performing a safety-critical function.
",exact,Possible
2011_102,013/13,"The Commission recommends that the Chief Executive of KiwiRail ensures that train control management has:
- appropriate risk management protocols in place to assess and manage all risks associated with the train control function (including risks associated with merging train control desks), and that all relevant train control personnel are aware of these protocols and comply with them; and
- appropriate procedures in place to provide him and the Board of KiwiRail with assurance that train control is exercising an appropriate risk management approach to its operations.",,"The train controller received insufficient support and supervision during her shift even though she was performing a safety-critical function with a higher-than-usual level of risk.
",exact,Confirmed
2011_102,013/13,"The Commission recommends that the Chief Executive of KiwiRail ensures that train control management has:
- appropriate risk management protocols in place to assess and manage all risks associated with the train control function (including risks associated with merging train control desks), and that all relevant train control personnel are aware of these protocols and comply with them; and
- appropriate procedures in place to provide him and the Board of KiwiRail with assurance that train control is exercising an appropriate risk management approach to its operations.",,"Train control protocols required train controllers to work their shifts without any certainty of reasonable breaks.
",exact,Possible
2011_102,013/13,"The Commission recommends that the Chief Executive of KiwiRail ensures that train control management has:
- appropriate risk management protocols in place to assess and manage all risks associated with the train control function (including risks associated with merging train control desks), and that all relevant train control personnel are aware of these protocols and comply with them; and
- appropriate procedures in place to provide him and the Board of KiwiRail with assurance that train control is exercising an appropriate risk management approach to its operations.",,"Poor planning and co-ordination of track infrastructure activities unnecessarily exacerbated the complexity of the train controller's work on the day of the incident. Train controllers are responsible for co-ordinating and managing high volumes of routine and unplanned track infrastructure activities. This increases the complexity of their role. In these situations, mistakes can occur.
",exact,Confirmed
2011_102,013/13,"The Commission recommends that the Chief Executive of KiwiRail ensures that train control management has:
- appropriate risk management protocols in place to assess and manage all risks associated with the train control function (including risks associated with merging train control desks), and that all relevant train control personnel are aware of these protocols and comply with them; and
- appropriate procedures in place to provide him and the Board of KiwiRail with assurance that train control is exercising an appropriate risk management approach to its operations.",,"A large number of rail movements and track activities are not electronically visible to train control at any given time.
",exact,Possible
2011_102,016/13,The Commission recommends that the Chief Executive of KiwiRail takes all appropriate steps to ensure that all rail vehicles travelling on the controlled rail network are electronically visible to train control.,,"A planned change to the train controller's workload was not assessed and managed in a way that recognised its higher-than-usual level of risk.
",exact,None
2011_102,016/13,The Commission recommends that the Chief Executive of KiwiRail takes all appropriate steps to ensure that all rail vehicles travelling on the controlled rail network are electronically visible to train control.,,"Train control's workplace culture at the time of the incident did not encourage train controllers to ask for help.
",exact,None
2011_102,016/13,The Commission recommends that the Chief Executive of KiwiRail takes all appropriate steps to ensure that all rail vehicles travelling on the controlled rail network are electronically visible to train control.,,"The train controller, who was performing a safety-critical function with a higher-than-usual level of risk, was able to become highly stressed and mentally fatigued during her shift without anyone being aware of, or anticipating, this.
",exact,None
2011_102,016/13,The Commission recommends that the Chief Executive of KiwiRail takes all appropriate steps to ensure that all rail vehicles travelling on the controlled rail network are electronically visible to train control.,,"Minimal training and education about detecting and managing stress and fatigue was provided to the train controller (and other train controllers) before the incident, even though she was performing a safety-critical function.
",exact,None
2011_102,016/13,The Commission recommends that the Chief Executive of KiwiRail takes all appropriate steps to ensure that all rail vehicles travelling on the controlled rail network are electronically visible to train control.,,"The train controller received insufficient support and supervision during her shift even though she was performing a safety-critical function with a higher-than-usual level of risk.
",exact,None
2011_102,016/13,The Commission recommends that the Chief Executive of KiwiRail takes all appropriate steps to ensure that all rail vehicles travelling on the controlled rail network are electronically visible to train control.,,"Train control protocols required train controllers to work their shifts without any certainty of reasonable breaks.
",exact,None
2011_102,016/13,The Commission recommends that the Chief Executive of KiwiRail takes all appropriate steps to ensure that all rail vehicles travelling on the controlled rail network are electronically visible to train control.,,"Poor planning and co-ordination of track infrastructure activities unnecessarily exacerbated the complexity of the train controller's work on the day of the incident. Train controllers are responsible for co-ordinating and managing high volumes of routine and unplanned track infrastructure activities. This increases the complexity of their role. In these situations, mistakes can occur.
",exact,Possible
2011_102,016/13,The Commission recommends that the Chief Executive of KiwiRail takes all appropriate steps to ensure that all rail vehicles travelling on the controlled rail network are electronically visible to train control.,,"A large number of rail movements and track activities are not electronically visible to train control at any given time.
",exact,Confirmed
