report_id,recommendation_id,recommendation,extra_recommendation_context,safety_issue,quality,link
2011_204,012/14,"The Commission recommends that the Director of Maritime New Zealand promote, through the appropriate IMO forum, the importance of sharing amongst member states information regarding the quality of member states' maritime education, training and certification systems, including a consideration of making the five-yearly evaluations of member states' available to other member states.","Member States are required to undergo five-yearly independent evaluations of their seafarer training systems. However, those evaluations remain confidential between the IMO, the auditing States and the States being assessed. According to Regulation I/10, member States are required to verify for themselves the effectiveness of other States' maritime education, training and certification systems before recognising certificates issued by those States. However, this can only be realistically achieved through a full systemic audit of the seafarer training system. If this were to happen it is likely that the global training system would be unnecessarily overburdened. This safety issue could be resolved if reports made after the five-yearly independent evaluations were required to be made available to other member states.

","The STCW Convention protocols for auditing countries' maritime education, training and certification systems lacked the transparency that would assist other countries to assess easily whether to recognise the qualification certificates issued by those countries as compliant with STCW standards.
",exact,Confirmed
2011_204,012/14,"The Commission recommends that the Director of Maritime New Zealand promote, through the appropriate IMO forum, the importance of sharing amongst member states information regarding the quality of member states' maritime education, training and certification systems, including a consideration of making the five-yearly evaluations of member states' available to other member states.","Member States are required to undergo five-yearly independent evaluations of their seafarer training systems. However, those evaluations remain confidential between the IMO, the auditing States and the States being assessed. According to Regulation I/10, member States are required to verify for themselves the effectiveness of other States' maritime education, training and certification systems before recognising certificates issued by those States. However, this can only be realistically achieved through a full systemic audit of the seafarer training system. If this were to happen it is likely that the global training system would be unnecessarily overburdened. This safety issue could be resolved if reports made after the five-yearly independent evaluations were required to be made available to other member states.

","A light beacon placed on Astrolabe Reef is another measure that probably would have alerted or reminded the bridge team to the presence of Astrolabe Reef, and would likely have prevented the Rena grounding. However, this needs to be seen in the context of the number of other dangerous rocks and reefs around the New Zealand coastline, the cost versus the benefits of fitting and maintaining light beacons on all such rocks and reefs, the availability and prevalent use of more modern and accurate navigation systems for avoiding such navigational dangers, further advanced systems such as virtual and synthetic aids to navigation that are likely to replace physical light beacons in future, and relevant Resource Management Act considerations.
",exact,None
2011_204,012/14,"The Commission recommends that the Director of Maritime New Zealand promote, through the appropriate IMO forum, the importance of sharing amongst member states information regarding the quality of member states' maritime education, training and certification systems, including a consideration of making the five-yearly evaluations of member states' available to other member states.","Member States are required to undergo five-yearly independent evaluations of their seafarer training systems. However, those evaluations remain confidential between the IMO, the auditing States and the States being assessed. According to Regulation I/10, member States are required to verify for themselves the effectiveness of other States' maritime education, training and certification systems before recognising certificates issued by those States. However, this can only be realistically achieved through a full systemic audit of the seafarer training system. If this were to happen it is likely that the global training system would be unnecessarily overburdened. This safety issue could be resolved if reports made after the five-yearly independent evaluations were required to be made available to other member states.

","The use of virtual aids to navigation could be one alternative method for highlighting dangers to navigation. However, they should not be introduced before proper research into, and the development of performance standards for them have been completed.
",exact,None
2011_204,010/14,The Commission recommends that CIEL evaluate the effectiveness of its safety management system to ensure that the issues identified with that system as applied on board the Rena do not affect other vessels within its fleet.,"On board the Rena, the master and crew were not following the navigation and watchkeeping standards and procedures set down in the Rena's safety management system for at least the six coastal voyages leading up to the grounding.

With respect to port state control records, other vessels managed by CIEL also had a higher than average rate of deficiencies than the average for the Asia-Pacific region.

","The standard of passage planning on board the Rena often, and in some respects, did not comply with the company safety management system, or with the vessel's safety management system, or with the STCW Convention.
",exact,Confirmed
2011_204,010/14,The Commission recommends that CIEL evaluate the effectiveness of its safety management system to ensure that the issues identified with that system as applied on board the Rena do not affect other vessels within its fleet.,"On board the Rena, the master and crew were not following the navigation and watchkeeping standards and procedures set down in the Rena's safety management system for at least the six coastal voyages leading up to the grounding.

With respect to port state control records, other vessels managed by CIEL also had a higher than average rate of deficiencies than the average for the Asia-Pacific region.

","The Rena crew occasionally deviated from the passage plan in an ad-hoc manner and did not always incorporate those deviations into the plan - nor did they adequately monitor the ship's progress against the deviations. Deviating from the passage plan was one factor directly contributing to the grounding.
",exact,Possible
2011_204,010/14,The Commission recommends that CIEL evaluate the effectiveness of its safety management system to ensure that the issues identified with that system as applied on board the Rena do not affect other vessels within its fleet.,"On board the Rena, the master and crew were not following the navigation and watchkeeping standards and procedures set down in the Rena's safety management system for at least the six coastal voyages leading up to the grounding.

With respect to port state control records, other vessels managed by CIEL also had a higher than average rate of deficiencies than the average for the Asia-Pacific region.

","The standard of watchkeeping on board the Rena for the accident voyage and particularly the watch period during which the grounding occurred, in almost all respects, did not comply with the industry best practice described in the IMO Voyage Planning Guidelines and The Nautical Institute's Bridge Team Management - a Practical Guide.
",exact,Possible
2011_204,010/14,The Commission recommends that CIEL evaluate the effectiveness of its safety management system to ensure that the issues identified with that system as applied on board the Rena do not affect other vessels within its fleet.,"On board the Rena, the master and crew were not following the navigation and watchkeeping standards and procedures set down in the Rena's safety management system for at least the six coastal voyages leading up to the grounding.

With respect to port state control records, other vessels managed by CIEL also had a higher than average rate of deficiencies than the average for the Asia-Pacific region.

","The crew were not adequately monitoring and fixing the Rena's position as the ship approached Astrolabe Reef and the port of Tauranga.
",exact,Possible
2011_204,010/14,The Commission recommends that CIEL evaluate the effectiveness of its safety management system to ensure that the issues identified with that system as applied on board the Rena do not affect other vessels within its fleet.,"On board the Rena, the master and crew were not following the navigation and watchkeeping standards and procedures set down in the Rena's safety management system for at least the six coastal voyages leading up to the grounding.

With respect to port state control records, other vessels managed by CIEL also had a higher than average rate of deficiencies than the average for the Asia-Pacific region.

","The watchkeeper was not making the most effective use of the bridge navigation equipment on board the Rena before the grounding.
",exact,Possible
2011_204,010/14,The Commission recommends that CIEL evaluate the effectiveness of its safety management system to ensure that the issues identified with that system as applied on board the Rena do not affect other vessels within its fleet.,"On board the Rena, the master and crew were not following the navigation and watchkeeping standards and procedures set down in the Rena's safety management system for at least the six coastal voyages leading up to the grounding.

With respect to port state control records, other vessels managed by CIEL also had a higher than average rate of deficiencies than the average for the Asia-Pacific region.

","The compass error was infrequently checked and was not checked at all on the voyage from Napier to Tauranga.
",exact,Possible
2011_204,010/14,The Commission recommends that CIEL evaluate the effectiveness of its safety management system to ensure that the issues identified with that system as applied on board the Rena do not affect other vessels within its fleet.,"On board the Rena, the master and crew were not following the navigation and watchkeeping standards and procedures set down in the Rena's safety management system for at least the six coastal voyages leading up to the grounding.

With respect to port state control records, other vessels managed by CIEL also had a higher than average rate of deficiencies than the average for the Asia-Pacific region.

","There was no clear delineation of who had control of the Rena at the time of the grounding, and the master, having assumed that he had taken control, had received virtually no information on where the ship was, where it was heading and what immediate dangers to navigation he needed to consider.
",exact,Possible
2011_204,010/14,The Commission recommends that CIEL evaluate the effectiveness of its safety management system to ensure that the issues identified with that system as applied on board the Rena do not affect other vessels within its fleet.,"On board the Rena, the master and crew were not following the navigation and watchkeeping standards and procedures set down in the Rena's safety management system for at least the six coastal voyages leading up to the grounding.

With respect to port state control records, other vessels managed by CIEL also had a higher than average rate of deficiencies than the average for the Asia-Pacific region.

","The performance of both the master and the second mate was likely to have been at least mildly affected by fatigue during the work period midnight to 0215, the period leading up to the grounding.
",exact,Possible
2011_204,010/14,The Commission recommends that CIEL evaluate the effectiveness of its safety management system to ensure that the issues identified with that system as applied on board the Rena do not affect other vessels within its fleet.,"On board the Rena, the master and crew were not following the navigation and watchkeeping standards and procedures set down in the Rena's safety management system for at least the six coastal voyages leading up to the grounding.

With respect to port state control records, other vessels managed by CIEL also had a higher than average rate of deficiencies than the average for the Asia-Pacific region.

","The CIEL oversight of the safety management system as applied on board the Rena was not sufficient to prevent a high number of port state control deficiencies and violations of some company procedures for voyage planning and navigation.
",exact,Confirmed
2011_204,010/14,The Commission recommends that CIEL evaluate the effectiveness of its safety management system to ensure that the issues identified with that system as applied on board the Rena do not affect other vessels within its fleet.,"On board the Rena, the master and crew were not following the navigation and watchkeeping standards and procedures set down in the Rena's safety management system for at least the six coastal voyages leading up to the grounding.

With respect to port state control records, other vessels managed by CIEL also had a higher than average rate of deficiencies than the average for the Asia-Pacific region.

","The number of port state control deficiencies identified against the Rena and its detention in Fremantle for non-compliance with statutory requirements indicates that the safety management system as applied on board the Rena was not meeting the objectives of the ISM Code.
",exact,Confirmed
2011_204,010/14,The Commission recommends that CIEL evaluate the effectiveness of its safety management system to ensure that the issues identified with that system as applied on board the Rena do not affect other vessels within its fleet.,"On board the Rena, the master and crew were not following the navigation and watchkeeping standards and procedures set down in the Rena's safety management system for at least the six coastal voyages leading up to the grounding.

With respect to port state control records, other vessels managed by CIEL also had a higher than average rate of deficiencies than the average for the Asia-Pacific region.

","Eight of the 12 vessels managed by CIEL had higher rates of deficiencies per inspection than the average of all other vessels subjected to port state control inspections in the Asia-Pacific region in the same period. The Rena's deficiency rate was almost twice the average. This indicated that the CIEL safety management system for the vessels operating in the Asia-Pacific region, and for the Rena, was not functioning as it could have been according to the ISM Code.
",exact,Confirmed
2011_204,010/14,The Commission recommends that CIEL evaluate the effectiveness of its safety management system to ensure that the issues identified with that system as applied on board the Rena do not affect other vessels within its fleet.,"On board the Rena, the master and crew were not following the navigation and watchkeeping standards and procedures set down in the Rena's safety management system for at least the six coastal voyages leading up to the grounding.

With respect to port state control records, other vessels managed by CIEL also had a higher than average rate of deficiencies than the average for the Asia-Pacific region.

","Independent audits had found that the Philippine seafarer training system did not meet the standards specified by the STCW Convention at both systemic and training institute levels.
",exact,None
2011_204,010/14,The Commission recommends that CIEL evaluate the effectiveness of its safety management system to ensure that the issues identified with that system as applied on board the Rena do not affect other vessels within its fleet.,"On board the Rena, the master and crew were not following the navigation and watchkeeping standards and procedures set down in the Rena's safety management system for at least the six coastal voyages leading up to the grounding.

With respect to port state control records, other vessels managed by CIEL also had a higher than average rate of deficiencies than the average for the Asia-Pacific region.

","The Liberian Registry recognised by endorsement certificates issued by the Philippines in accordance with STCW Convention Regulation I/10, when independent audits found that the Philippines' maritime education, training and certification system did not meet the standards specified in the STCW [95] Convention.
",exact,None
2011_204,010/14,The Commission recommends that CIEL evaluate the effectiveness of its safety management system to ensure that the issues identified with that system as applied on board the Rena do not affect other vessels within its fleet.,"On board the Rena, the master and crew were not following the navigation and watchkeeping standards and procedures set down in the Rena's safety management system for at least the six coastal voyages leading up to the grounding.

With respect to port state control records, other vessels managed by CIEL also had a higher than average rate of deficiencies than the average for the Asia-Pacific region.

","The STCW Convention protocols for auditing countries' maritime education, training and certification systems lacked the transparency that would assist other countries to assess easily whether to recognise the qualification certificates issued by those countries as compliant with STCW standards.
",exact,None
2011_204,010/14,The Commission recommends that CIEL evaluate the effectiveness of its safety management system to ensure that the issues identified with that system as applied on board the Rena do not affect other vessels within its fleet.,"On board the Rena, the master and crew were not following the navigation and watchkeeping standards and procedures set down in the Rena's safety management system for at least the six coastal voyages leading up to the grounding.

With respect to port state control records, other vessels managed by CIEL also had a higher than average rate of deficiencies than the average for the Asia-Pacific region.

","A light beacon placed on Astrolabe Reef is another measure that probably would have alerted or reminded the bridge team to the presence of Astrolabe Reef, and would likely have prevented the Rena grounding. However, this needs to be seen in the context of the number of other dangerous rocks and reefs around the New Zealand coastline, the cost versus the benefits of fitting and maintaining light beacons on all such rocks and reefs, the availability and prevalent use of more modern and accurate navigation systems for avoiding such navigational dangers, further advanced systems such as virtual and synthetic aids to navigation that are likely to replace physical light beacons in future, and relevant Resource Management Act considerations.
",exact,None
2011_204,010/14,The Commission recommends that CIEL evaluate the effectiveness of its safety management system to ensure that the issues identified with that system as applied on board the Rena do not affect other vessels within its fleet.,"On board the Rena, the master and crew were not following the navigation and watchkeeping standards and procedures set down in the Rena's safety management system for at least the six coastal voyages leading up to the grounding.

With respect to port state control records, other vessels managed by CIEL also had a higher than average rate of deficiencies than the average for the Asia-Pacific region.

","The use of virtual aids to navigation could be one alternative method for highlighting dangers to navigation. However, they should not be introduced before proper research into, and the development of performance standards for them have been completed.
",exact,None
2011_204,013/14,"The Commission recommends that the Director of Maritime New Zealand consider the use of virtual aids to navigation and monitor progress through the International Air Transport Association (IATA) of the development of performance criteria for them, but meanwhile work with regional councils and port companies to control the use of virtual aids to navigation until they have been fully assessed and appropriate performance criteria set by IATA and Maritime New Zealand.","It is probable that if an aid to navigation of some type had been installed on Astrolabe Reef, the Rena grounding would have been prevented. However, there are many such isolated dangers to navigation around the coast of New Zealand. Installing and maintaining physical navigational aids on remote hazards is costly. Virtual aids to navigation are potentially a cost-effective means of marking such isolated dangers. However, these are still being trialled by the International Association of Marine Aids to Navigation and Lighthouse Authorities and no performance criteria have yet been set regarding their accuracy and intended use. The Commission noted during its inquiry that although the technology is relatively new and there is no regulatory framework in place, some port authorities are already beginning to use virtual aids to navigation. There is a potential safety issue around the use of aids to navigation that have not been fully tested.

","The standard of passage planning on board the Rena often, and in some respects, did not comply with the company safety management system, or with the vessel's safety management system, or with the STCW Convention.
",exact,None
2011_204,013/14,"The Commission recommends that the Director of Maritime New Zealand consider the use of virtual aids to navigation and monitor progress through the International Air Transport Association (IATA) of the development of performance criteria for them, but meanwhile work with regional councils and port companies to control the use of virtual aids to navigation until they have been fully assessed and appropriate performance criteria set by IATA and Maritime New Zealand.","It is probable that if an aid to navigation of some type had been installed on Astrolabe Reef, the Rena grounding would have been prevented. However, there are many such isolated dangers to navigation around the coast of New Zealand. Installing and maintaining physical navigational aids on remote hazards is costly. Virtual aids to navigation are potentially a cost-effective means of marking such isolated dangers. However, these are still being trialled by the International Association of Marine Aids to Navigation and Lighthouse Authorities and no performance criteria have yet been set regarding their accuracy and intended use. The Commission noted during its inquiry that although the technology is relatively new and there is no regulatory framework in place, some port authorities are already beginning to use virtual aids to navigation. There is a potential safety issue around the use of aids to navigation that have not been fully tested.

","The Rena crew occasionally deviated from the passage plan in an ad-hoc manner and did not always incorporate those deviations into the plan - nor did they adequately monitor the ship's progress against the deviations. Deviating from the passage plan was one factor directly contributing to the grounding.
",exact,Possible
2011_204,013/14,"The Commission recommends that the Director of Maritime New Zealand consider the use of virtual aids to navigation and monitor progress through the International Air Transport Association (IATA) of the development of performance criteria for them, but meanwhile work with regional councils and port companies to control the use of virtual aids to navigation until they have been fully assessed and appropriate performance criteria set by IATA and Maritime New Zealand.","It is probable that if an aid to navigation of some type had been installed on Astrolabe Reef, the Rena grounding would have been prevented. However, there are many such isolated dangers to navigation around the coast of New Zealand. Installing and maintaining physical navigational aids on remote hazards is costly. Virtual aids to navigation are potentially a cost-effective means of marking such isolated dangers. However, these are still being trialled by the International Association of Marine Aids to Navigation and Lighthouse Authorities and no performance criteria have yet been set regarding their accuracy and intended use. The Commission noted during its inquiry that although the technology is relatively new and there is no regulatory framework in place, some port authorities are already beginning to use virtual aids to navigation. There is a potential safety issue around the use of aids to navigation that have not been fully tested.

","The standard of watchkeeping on board the Rena for the accident voyage and particularly the watch period during which the grounding occurred, in almost all respects, did not comply with the industry best practice described in the IMO Voyage Planning Guidelines and The Nautical Institute's Bridge Team Management - a Practical Guide.
",exact,None
2011_204,013/14,"The Commission recommends that the Director of Maritime New Zealand consider the use of virtual aids to navigation and monitor progress through the International Air Transport Association (IATA) of the development of performance criteria for them, but meanwhile work with regional councils and port companies to control the use of virtual aids to navigation until they have been fully assessed and appropriate performance criteria set by IATA and Maritime New Zealand.","It is probable that if an aid to navigation of some type had been installed on Astrolabe Reef, the Rena grounding would have been prevented. However, there are many such isolated dangers to navigation around the coast of New Zealand. Installing and maintaining physical navigational aids on remote hazards is costly. Virtual aids to navigation are potentially a cost-effective means of marking such isolated dangers. However, these are still being trialled by the International Association of Marine Aids to Navigation and Lighthouse Authorities and no performance criteria have yet been set regarding their accuracy and intended use. The Commission noted during its inquiry that although the technology is relatively new and there is no regulatory framework in place, some port authorities are already beginning to use virtual aids to navigation. There is a potential safety issue around the use of aids to navigation that have not been fully tested.

","The crew were not adequately monitoring and fixing the Rena's position as the ship approached Astrolabe Reef and the port of Tauranga.
",exact,Possible
2011_204,013/14,"The Commission recommends that the Director of Maritime New Zealand consider the use of virtual aids to navigation and monitor progress through the International Air Transport Association (IATA) of the development of performance criteria for them, but meanwhile work with regional councils and port companies to control the use of virtual aids to navigation until they have been fully assessed and appropriate performance criteria set by IATA and Maritime New Zealand.","It is probable that if an aid to navigation of some type had been installed on Astrolabe Reef, the Rena grounding would have been prevented. However, there are many such isolated dangers to navigation around the coast of New Zealand. Installing and maintaining physical navigational aids on remote hazards is costly. Virtual aids to navigation are potentially a cost-effective means of marking such isolated dangers. However, these are still being trialled by the International Association of Marine Aids to Navigation and Lighthouse Authorities and no performance criteria have yet been set regarding their accuracy and intended use. The Commission noted during its inquiry that although the technology is relatively new and there is no regulatory framework in place, some port authorities are already beginning to use virtual aids to navigation. There is a potential safety issue around the use of aids to navigation that have not been fully tested.

","The watchkeeper was not making the most effective use of the bridge navigation equipment on board the Rena before the grounding.
",exact,Possible
